Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2014,Maserati,Ghibli,78000 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,null,null,29998
2010,Maserati,Quattroporte,136130 km,Sedan,4.7L 8cyl,6 Speed Automatic,RWD,Black,Red,null,4,Premium Unleaded,21.4L/100km,13.1L/100km,33999
2017,Maserati,Ghibli,136000 km,Sedan,3,Automatic,AWD,Black,Brown,5,null,Gas,14.7L/100km,9.8L/100km,34995
2014,Maserati,Ghibli,68623 km,Sedan,3.0L 6cyl,8 Speed Automatic,AWD,Rosso Energia Pearlescent,Red,null,4,Premium Unleaded,null,null,38998
2004,Maserati,Coupé,50000 km,null,null,null,null,Blue,Beige,null,null,null,null,null,39900
2017,Maserati,Ghibli,81620 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Grey,Black,5,4,Gas,14.7L/100km,9.8L/100km,42995
2017,Maserati,Levante,110539 km,SUV,3.0,Automatic,AWD,Bianco Alpi Pearlescent,Black,null,4,Gas,16.8L/100km,11.8L/100km,44900
2017,Maserati,Ghibli,77000 km,Sedan,6 Cylinder,Automatic,AWD,Black,Red,5,4,Gas,14.7L/100km,9.8L/100km,46989
1994,Maserati,Ghibli,121003 km,Coupe,V6,5 Speed Manual,RWD,Burgundy,Tan,null,2,null,null,null,49900
2019,Maserati,Ghibli,99000 km,Sedan,3.0,8 Speed Automatic,AWD,Blue,Brown,null,4,Gas,14.7L/100km,9.8L/100km,49995
2017,Maserati,Levante,54000 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Blue,Brown,5,4,Gas,16.8L/100km,12.4L/100km,52995
2011,Maserati,GranTurismo,44123 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,White,Black,4,2,Gas,18.1L/100km,11.8L/100km,54995
2018,Maserati,Levante,62272 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Black,5,4,Gas,16.8L/100km,11.8L/100km,57995
2017,Maserati,Quattroporte,35000 km,Sedan,6 Cylinder,8 Speed Automatic,AWD,Black,Brown,4,4,Gas,14.7L/100km,10.2L/100km,59878
2018,Maserati,Ghibli,57280 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Dark Grey,Orange,5,4,Gas,14.7L/100km,9.8L/100km,59999
2018,Maserati,Levante,32181 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Brown,5,4,Gas,16.8L/100km,11.8L/100km,61898
2011,Maserati,GranTurismo,78166 km,null,null,null,RWD,White,Black,4,2,Gas,null,null,64900
2015,Maserati,GranTurismo,86197 km,Coupe,null,6 Speed Automatic,RWD,null,null,4,2,Gas,null,null,64900
2018,Maserati,Levante,51011 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blu Passione,null,5,4,Gas,16.8L/100km,12.4L/100km,65000
2019,Maserati,Levante,73850 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Bianco,Red,5,4,Gas,15.7L/100km,11.2L/100km,68888
2018,Maserati,Levante,46926 km,SUV,null,8 Speed Automatic,AWD,null,null,5,4,Gas,null,null,68900
2010,Maserati,GranTurismo,54663 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Grey,Grey,4,2,Gas,19.6L/100km,12.4L/100km,69900
2017,Maserati,Levante,63319 km,SUV,6 Cylinder,Automatic,AWD,Grigio Metallic,null,null,4,Gas,16.8L/100km,12.4L/100km,59800
2018,Maserati,Levante,73854 km,SUV,6 Cylinder,Automatic,AWD,White,Black,null,4,Gas,16.8L/100km,12.4L/100km,63800
2018,Maserati,Levante,40813 km,SUV,6 Cylinder,Automatic,AWD,Grigio Maratea Metallescent,null,null,4,Gas,16.8L/100km,11.8L/100km,64800
2018,Maserati,Levante,65284 km,SUV,6 Cylinder,Automatic,AWD,Nero,null,null,4,Gas,16.8L/100km,12.4L/100km,64800
2017,Maserati,Ghibli,81620 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Grey,Black,5,4,Gas,14.7L/100km,9.8L/100km,42995
2018,Maserati,Levante,62272 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Black,5,4,Gas,16.8L/100km,11.8L/100km,57995
2018,Maserati,Levante,32181 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Brown,5,4,Gas,16.8L/100km,11.8L/100km,61898
2016,Maserati,GranTurismo,49000 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Black,Black,4,2,Gas,18.1L/100km,11.2L/100km,78950
2018,Maserati,Levante,57000 km,SUV,6cyl,Automatic,AWD,Black,Red,null,null,Gas,16.8L/100km,12.4L/100km,69900
2019,Maserati,Ghibli,26000 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Black,Black,5,4,Gas,14.7L/100km,9.8L/100km,76880
2016,Maserati,GranTurismo,49000 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Black,Black,4,2,Gas,18.1L/100km,11.2L/100km,78950
2015,Maserati,GranTurismo,15749 km,Sedan,4.7L 8cyl,6 Speed Automatic,RWD,Black,Black,4,2,Gas,18.1L/100km,11.2L/100km,88800
2023,Maserati,Grecale,90 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Bianco,Light Grey,5,2,Premium Unleaded,null,null,88807
2018,Maserati,Ghibli,57280 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Dark Grey,Orange,5,4,Gas,14.7L/100km,9.8L/100km,59999
2023,Maserati,Grecale,95 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Bianco,Light Grey,5,2,Premium Unleaded,null,null,90460
2019,Maserati,Levante,63590 km,SUV,8 Cylinder Engine,8 Speed Automatic,AWD,Bianco,Black,5,4,Gas,null,null,92995
2023,Maserati,Grecale,90 km,null,2.0L 4cyl,8 Speed Automatic,AWD,Blue,Black,5,2,Premium Unleaded,null,null,93107
2023,Maserati,Grecale,90 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Bianco,Tan,5,2,Premium Unleaded,null,null,96957
2023,Maserati,Grecale,90 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Grey,Black,5,2,Premium Unleaded,null,null,97127
2023,Maserati,Grecale,95 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Blue,Tan,5,2,Premium Unleaded,null,null,97307
2023,Maserati,Grecale,95 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Bianco,Red,5,2,Premium Unleaded,null,null,111256
2023,Maserati,Grecale,90 km,null,2.0L 4cyl,8 Speed Automatic,AWD,Blue,Light Grey,5,2,Premium Unleaded,null,null,112157
2023,Maserati,Grecale,90 km,SUV,2.0L 4cyl,8 Speed Automatic,AWD,Blue,Red,5,2,Premium Unleaded,null,null,112157
2018,Maserati,Ghibli,31970 km,Sedan,3.0L V6,8 Speed Automatic,AWD,Grey,null,null,4,Gas,14.7L/100km,9.8L/100km,63998
2021,Maserati,Ghibli,12750 km,Sedan,3.8L V8 Twin Turbocharged,8 Speed Automatic,RWD,Nero Ribelle Metallic,Black,null,null,Gas,18.1L/100km,11.8L/100km,120990
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Bianco,Tan,5,2,Premium Unleaded,14.7L/100km,10.7L/100km,125602
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Bianco,Tan,5,2,Premium Unleaded,14.7L/100km,10.7L/100km,125602
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Bianco,Red,5,2,Premium Unleaded,14.7L/100km,10.7L/100km,136942
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Bianco,Red,5,2,Premium Unleaded,14.7L/100km,10.7L/100km,136942
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Grigio Maratea Metallic,Red,5,2,Premium Unleaded,14.7L/100km,10.7L/100km,140944
2023,Maserati,Levante,95 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Grigio Maratea Metallic,null,null,2,Premium Unleaded,14.7L/100km,10.7L/100km,141550
2005,Maserati,Quattroporte,82000 km,Sedan,null,Automatic,RWD,Blue,null,null,4 doors,Gasoline,null,null,17700
2008,Maserati,GranTurismo,118000 km,Coupe,null,Automatic,RWD,Black,null,null,2 doors,Gasoline,null,null,27500
2008,Maserati,GranTurismo,46958 km,null,4.2L V8 SMPI DOHC,null,RWD,Black,null,null,2,Gas,null,null,48998
2003,Maserati,Spyder,95000 km,Convertible,null,Automatic,RWD,White,null,null,2 doors,Gasoline,null,null,34900
2006,Maserati,Quattroporte,39843 km,Sedan,8 Cylinder Engine,Automatic,RWD,null,null,null,null,Gas,19.6L/100km,13.1L/100km,35000
2015,Maserati,Ghibli,69649 km,Sedan,3.0,Automatic,AWD,Champagne Metallic,Beige,5,4,Gas,15.7L/100km,9.4L/100km,41900
2016,Maserati,Ghibli,89471 km,Sedan,3.0,Automatic,AWD,White,Red,5,4,Gas,14.7L/100km,9.8L/100km,45900
2008,Maserati,GranTurismo,72000 km,Coupe,null,Automatic,RWD,White,null,null,2 doors,Gasoline,null,null,49000
2017,Maserati,Ghibli,75000 km,Sedan,null,Automatic,AWD,White,null,null,4 doors,Gasoline,null,null,53999
2009,Maserati,GranTurismo,77700 km,Coupe,null,Automatic,RWD,Grey,null,null,2 doors,Gasoline,null,null,57000
2017,Maserati,Levante,56150 km,SUV,3.0,Automatic,AWD,Black,Red,5,5,Gas,null,null,57898
2010,Maserati,GranTurismo,87725 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Bianco Eldorado (White),Tan,4,2,Gas,19.6L/100km,12.4L/100km,59900
2021,Maserati,Ghibli,12750 km,Sedan,3.8L V8 Twin Turbocharged,8 Speed Automatic,RWD,Nero Ribelle Metallic,Black,null,null,Gas,18.1L/100km,11.8L/100km,120990
2013,Maserati,GranTurismo,53855 km,Coupe,8 Cylinder Engine,6 Speed Automatic,RWD,Black,Black,4,2,Gas,18.1L/100km,11.2L/100km,69900
2020,Maserati,Levante,26654 km,SUV,3.0,8 Speed Automatic,AWD,Bianco,Red,5,4,Gas,15.7L/100km,11.2L/100km,75888
2016,Maserati,GRANTURISMO,44000 km,Coupe,null,Automatic,RWD,Black,null,null,2 doors,Gasoline,null,null,105000
2022,Maserati,MC20,1541 km,Coupe,V6 Cylinder Engine,8 Speed Automatic,RWD,Bianco Audace,null,2,2,Gas,15.7L/100km,9.4L/100km,399987
